drive conversion,somatic fitness,germline resistance,embryo resistance,eliminated,genetic load,efficiency decline coefficient,zero frequency relative increase rate,maximum drive frequency,linear regression loss,suppressed without chasing rate,suppressed with chasing rate,long term chasing rate,equilibrium rate,loss drive rate,short term chasing rate,intermediate chasing rate,duration of chasing,suppressed time,average fertile females,suppressed rate,chasing rate
0.55,0.8,0,0.4,0,0.488399937,0.624627427,0.247836037,0.396774183,0.002286722,0,0,0.95,0,0.05,0,0,335.7894737,,8388.454206,0,0.95
0.55,0.85,0,0.1,0,0.642644425,0.555229584,0.367620645,0.662105651,0.001808044,0,0,1,0,0,0,0,340.05,,4433.600774,0,1
0.55,0.8,0,0.6,0,0.362615425,0.78866883,0.199764262,0.25329296,0.003075352,0,0,0,0,1,0,0,,,,0,0
0.55,0.85,0,0.4,0,0.5231436,0.61823262,0.265575139,0.429571541,0.00246693,0,0,1,0,0,0,0,336.6,,7226.565534,0,1
0.55,0.85,0,0.6,0,0.416552475,0.68078858,0.201779101,0.296390255,0.004441545,0,0,0,0,1,0,0,,,,0,0
0.6,0.55,0,0,0,0.765638763,0.293120297,0.239948377,0.81860035,0.001483092,0,0,1,0,0,0,0,329.5,,2935.41445,0,1
0.55,0.9,0,0.7,0,0.414389775,0.780719755,0.209879125,0.268827737,0.004352879,0,0,0.05,0,0.95,0,0,313,,9991.057402,0,0.05
0.55,0.9,0,0.4,0,0.567664163,0.663110806,0.295393737,0.445466631,0.002952267,0,0,1,0,0,0,0,338.5,,6323.529701,0,1
0.5,0.55,0,0.2,0,0.261541937,0.793034472,0.162015979,0.204298785,0.005282531,0,0,0,0,1,0,0,,,,0,0
0.5,0.8,0,0.3,0,0.458385237,0.579471017,0.229714405,0.396420871,0.002861155,0,0,0.9,0,0.1,0,0,335.9444444,,9616.910418,0,0.9
0.55,0.85,0,0.5,0,0.472205175,0.672916922,0.242494864,0.360363747,0.002927479,0,0,0.95,0,0.05,0,0,330,,8405.521049,0,0.95
0.55,0.9,0,0.2,0,0.62431165,0.650126625,0.373019711,0.573764704,0.001579649,0,0,1,0,0,0,0,340.55,,4808.496137,0,1
0.55,0.9,0,0.3,0,0.589903575,0.631024861,0.327134418,0.518417639,0.002368105,0,0,1,0,0,0,0,339.4,,5446.530721,0,1
0.55,0.95,0,0.6,0,0.513976963,0.702504964,0.253245622,0.360489441,0.004419539,0,0,1,0,0,0,0,332.15,,7418.384687,0,1
0.55,0.95,0,0.5,0,0.563198588,0.648188817,0.273556477,0.422032083,0.003295133,0,0,1,0,0,0,0,338.8,,6563.431405,0,1
0.65,0.6,0,0,0,0.8154424,0.371587669,0.316636039,0.852116649,0.001297584,0,0,1,0,0,0,0,334.05,,1759.836401,0,1
0.55,0.85,0,0.2,0,0.607594075,0.580242602,0.333321512,0.574451981,0.001693715,0,0,1,0,0,0,0,339.2,,5162.460963,0,1
0.55,0.85,0,0,0,0.662663937,0.564119635,0.416510115,0.738336497,0.001009792,0,0,1,0,0,0,0,339.3,,3689.209262,0,1
0.55,0.9,0,0.6,0,0.457756863,0.7044739,0.230068251,0.326581653,0.004756145,0,0,0.8,0,0.2,0,0,326.5625,,8496.285298,0,0.8
0.55,0.95,0,0.4,0,0.586515138,0.669574685,0.322312613,0.481369174,0.002376657,0,0,1,0,0,0,0,339.25,,5615.157735,0,1
0.5,0.8,0,0.2,0,0.506371025,0.59679952,0.279226599,0.467873364,0.00321439,0,0,1,0,0,0,0,337.05,,7967.254458,0,1
0.65,0.55,0,0.1,0,0.685294775,0.406843779,0.262664002,0.645613908,0.003814215,0,0,1,0,0,0,0,333.35,,4934.560413,0,1
0.55,0.9,0,0.5,0,0.501025788,0.64877554,0.255201463,0.393358638,0.003232285,0,0,1,0,0,0,0,335.1,,7358.094863,0,1
0.65,0.5,0,0.1,0,0.645217725,0.430874638,0.24085361,0.55898767,0.004155849,0,0,1,0,0,0,0,329.95,,6492.923553,0,1
0.5,0.6,0,0.2,0,0.302940313,0.702565354,0.188866031,0.268823434,0.003451929,0,0,0,0,1,0,0,,,,0,0
0.55,0.95,0,0.3,0,0.608015475,0.681240198,0.36506656,0.535885229,0.001849164,0,0,1,0,0,0,0,340.35,,4959.957393,0,1
0.5,0.55,0,0.3,0,0.214423737,1.313765242,0.162792924,0.123913253,0.00573684,0,0,0,0,1,0,0,,,,0,0
0.55,0.9,0,0.1,0,0.630100712,0.625834187,0.412013857,0.658343481,0.001660017,0,0,1,0,0,0,0,340.7,,4226.831852,0,1
0.55,0.6,0,0,0,0.703454488,0.322096003,0.241263528,0.749042289,0.001823828,0,0,1,0,0,0,0,330,,4170.492622,0,1
0.55,0.9,0,0,0,0.656288138,0.604717205,0.448682196,0.741970284,0.001455161,0,0,1,0,0,0,0,341.05,,3745.561515,0,1
0.5,0.5,0,0.3,0,0.16800935,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.6,0,0.3,0,0.237433137,0.889830038,0.167191836,0.187891878,0.004935798,0,0,0,0,1,0,0,,,,0,0
0.5,0.85,0,0.3,0,0.47681995,0.656648927,0.273244463,0.41611956,0.002277034,0,0,0.95,0,0.05,0,0,337.0526316,,8418.671685,0,0.95
0.55,1,0,0.6,0,0.543464438,0.692431363,0.269188282,0.388758073,0.003902687,0,0,1,0,0,0,0,337.45,,6562.614423,0,1
0.65,0.65,0,0,0,0.806997988,0.412012354,0.351626544,0.853436896,0.00137146,0,0,1,0,0,0,0,336.2,,1729.569735,0,1
0.5,0.85,0,0.2,0,0.519104225,0.607121366,0.301639859,0.496836178,0.001938772,0,0,1,0,0,0,0,338.85,,7173.875736,0,1
0.55,1,0,0.5,0,0.570731638,0.670765751,0.296090711,0.441421928,0.0031141,0,0,1,0,0,0,0,339.25,,5757.650708,0,1
0.65,0.6,0,0.1,0,0.7158242,0.418042833,0.289646339,0.692862827,0.00179696,0,0,1,0,0,0,0,334.35,,3847.677436,0,1
0.5,0.9,0,0.2,0,0.552483012,0.639106022,0.330052691,0.516428699,0.002014599,0,0,1,0,0,0,0,339.85,,6566.597051,0,1
0.6,0.6,0,0,0,0.763284537,0.350826161,0.28351193,0.808126537,0.001483072,0,0,1,0,0,0,0,332.8,,2746.251923,0,1
0.5,0.95,0,0.3,0,0.543979575,0.672460613,0.317729648,0.472488115,0.00219035,0,0,1,0,0,0,0,338.5,,6734.695071,0,1
0.5,0.6,0,0.4,0,0.205924438,1.549029255,0.188329614,0.12157912,0.004474383,0,0,0,0,1,0,0,,,,0,0
0.55,1,0,0.4,0,0.5981304,0.7035148,0.348710818,0.495669485,0.002260228,0,0,1,0,0,0,0,339.8,,5066.275942,0,1
0.55,0.95,0,0.1,0,0.632357438,0.659028334,0.441470281,0.669880577,0.001608614,0,0,1,0,0,0,0,341.8,,4069.478836,0,1
0.5,0.95,0,0.2,0,0.56164655,0.661751449,0.35848257,0.541717846,0.002106621,0,0,1,0,0,0,0,340.25,,6080.96264,0,1
0.6,0.5,0,0.1,0,0.556041212,0.37596523,0.193019918,0.513398321,0.003853676,0,0,1,0,0,0,0,328.3,,9324.185665,0,1
0.5,0.9,0,0.3,0,0.499791962,0.679284123,0.301815129,0.444313534,0.002112216,0,0,1,0,0,0,0,338.65,,7490.671973,0,1
0.55,1,0,0.2,0,0.62160075,0.685207122,0.421458432,0.615081804,0.001865672,0,0,1,0,0,0,0,341.9,,4212.947607,0,1
0.6,0.55,0,0.1,0,0.609314288,0.450178795,0.236331667,0.5249729,0.00343873,0,0,1,0,0,0,0,330.9,,7090.366669,0,1
0.55,0.95,0,0.2,0,0.6183482,0.642578695,0.389468436,0.606102317,0.002044887,0,0,1,0,0,0,0,341.8,,4474.196807,0,1
0.55,1,0,0.3,0,0.608061462,0.695610146,0.385540327,0.554247705,0.001967968,0,0,1,0,0,0,0,341.15,,4564.812074,0,1
0.55,0.95,0,0,0,0.645627963,0.625817113,0.470933021,0.752509018,0.001497617,0,0,1,0,0,0,0,342,,3776.349021,0,1
0.65,0.5,0,0.2,0,0.545810975,0.555325786,0.22593774,0.406856203,0.00454158,0,0,1,0,0,0,0,329.95,,9284.210099,0,1
0.5,0.65,0,0,0,0.621312825,0.329326639,0.230211354,0.699036538,0.002003488,0,0,1,0,0,0,0,330.95,,5747.445784,0,1
0.5,1,0,0.3,0,0.552261125,0.685450997,0.334629152,0.488188293,0.002045386,0,0,1,0,0,0,0,340.45,,6204.690712,0,1
0.5,0.5,0,0.4,0,0.096488136,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.65,0,0,0,0.700764213,0.351312464,0.268692561,0.764825017,0.001189311,0,0,1,0,0,0,0,333.8,,3956.875377,0,1
0.55,1,0,0.1,0,0.629090375,0.661958783,0.452795428,0.684023596,0.001188141,0,0,1,0,0,0,0,342.5,,3986.634036,0,1
0.6,0.65,0,0,0,0.753849638,0.396972103,0.316440111,0.79713438,0.000944581,0,0,1,0,0,0,0,334.8,,2635.538841,0,1
0.65,0.6,0,0.2,0,0.6476404,0.520596476,0.280851541,0.539480296,0.002519519,0,0,1,0,0,0,0,334.8,,5583.031288,0,1
0.5,0.65,0,0.1,0,0.505646963,0.434967621,0.211188751,0.485527523,0.002903559,0,0,1,0,0,0,0,331.35,,9488.789637,0,1
0.65,0.55,0,0.2,0,0.599809638,0.504770579,0.257474689,0.5100826,0.00227844,0,0,1,0,0,0,0,333.05,,7128.381641,0,1
0.65,0.65,0,0.1,0,0.745286413,0.452931827,0.327276388,0.722573174,0.001734468,0,0,1,0,0,0,0,336.75,,3240.971801,0,1
0.55,1,0,0,0,0.635032025,0.658617011,0.492717974,0.748110003,0.001393187,0,0,1,0,0,0,0,342.85,,3839.521832,0,1
0.6,0.6,0,0.1,0,0.635185763,0.412609016,0.255887377,0.620169136,0.002043033,0,0,1,0,0,0,0,333.8,,5652.074486,0,1
0.5,0.7,0,0,0,0.6269021,0.369663106,0.261702151,0.707947713,0.001692571,0,0,1,0,0,0,0,334.4,,5515.347627,0,1
0.65,0.7,0,0,0,0.799744312,0.456233441,0.385725709,0.845456896,0.00140693,0,0,1,0,0,0,0,337.4,,1668.527929,0,1
0.5,0.55,0,0.4,0,0.163450813,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.6,0,0.5,0,0.18621235,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.65,0,0.1,0,0.673553412,0.456116062,0.290946494,0.637878203,0.00160619,0,0,1,0,0,0,0,335.6,,4702.161001,0,1
0.65,0.65,0,0.2,0,0.681117288,0.525583505,0.308677143,0.587303711,0.001979269,0,0,1,0,0,0,0,336.6,,4525.40441,0,1
0.5,0.7,0,0.1,0,0.5302237,0.465485973,0.245222525,0.526809697,0.002147876,0,0,1,0,0,0,0,333.7,,8103.969141,0,1
0.65,0.55,0,0.3,0,0.514347662,0.580801188,0.226095801,0.389282608,0.003088558,0,0,1,0,0,0,0,331.5,,9313.970365,0,1
0.6,0.5,0,0.4,0,0.248392387,1.06862801,0.172393742,0.1613225,0.005568074,0,0,0,0,1,0,0,,,,0,0
0.5,1,0,0.2,0,0.558772362,0.691039281,0.383108902,0.55439526,0.001988923,0,0,1,0,0,0,0,341.55,,5730.07171,0,1
0.65,0.65,0,0.3,0,0.632817025,0.559590067,0.279295268,0.499106908,0.002623008,0,0,1,0,0,0,0,335.2,,5870.758081,0,1
0.5,0.55,0,0.5,0,0.118297785,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.5,0,0.7,0,0.197497425,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.5,0,0.3,0,0.286785563,0.803555374,0.180886412,0.225107588,0.00500643,0,0,0,0,1,0,0,,,,0,0
0.65,0.5,0,0.3,0,0.410311912,0.63418649,0.201142834,0.317166697,0.004117275,0,0,0.55,0,0.45,0,0,327.2727273,,11879.36739,0,0.55
0.6,0.5,0,0.2,0,0.381304263,0.596362445,0.18514807,0.310462323,0.004823535,0,0,0.45,0,0.55,0,0,317,,12369.19666,0,0.45
0.65,0.5,0,0.5,0,0.264007087,0.910925353,0.170659852,0.18734779,0.005561267,0,0,0,0,1,0,0,,,,0,0
0.6,0.55,0,0.6,0,0.219038825,1.565011028,0.172489591,0.110216214,0.003980314,0,0,0,0,1,0,0,,,,0,0
0.5,0.65,0,0.2,0,0.372753388,0.592386344,0.198002262,0.334245149,0.003928173,0,0,0.15,0,0.85,0,0,331,,12504.85743,0,0.15
0.5,0.5,0,0.5,0,0.052582875,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.75,0,0,0,0.634714675,0.430201386,0.300409483,0.698299663,0.000981901,0,0,1,0,0,0,0,335.75,,5340.488036,0,1
0.6,0.55,0,0.3,0,0.382203063,0.583941393,0.184564132,0.316066192,0.003984724,0,0,0.15,0,0.85,0,0,319.6666667,,12361.26252,0,0.15
0.5,0.6,0,0.6,0,0.124969306,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.6,0,0.3,0,0.574307738,0.567900567,0.256137625,0.45102548,0.003088635,0,0,1,0,0,0,0,334.35,,7359.025241,0,1
0.6,0.6,0,0.3,0,0.469075237,0.626294974,0.226238492,0.361233126,0.003629672,0,0,1,0,0,0,0,328.2,,10181.18085,0,1
0.6,0.5,0,0.5,0,0.22119515,1.763925013,0.191988144,0.108841443,0.004681114,0,0,0,0,1,0,0,,,,0,0
0.65,0.5,0,0.4,0,0.32576225,0.815484052,0.191441776,0.234758455,0.004696881,0,0,0.05,0,0.95,0,0,326,,14506.62994,0,0.05
0.5,0.7,0,0.8,0,0.124520098,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.55,0,0.7,0,0.181374187,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.65,0,0.8,0,0.158046388,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.6,0,0.8,0,0.180892725,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.65,0,0.6,0,0.179194788,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.5,0,0.6,0,0.179141037,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.7,0,0.1,0,0.69270775,0.492305061,0.330711666,0.671761663,0.001832232,0,0,1,0,0,0,0,336.6,,4024.629875,0,1
0.5,0.55,0,0.6,0,0.064397589,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.6,0,0.2,0,0.56627425,0.515029816,0.242233689,0.470329449,0.003009304,0,0,1,0,0,0,0,333.15,,7987.04548,0,1
0.65,0.55,0,0.4,0,0.411552263,0.675796537,0.205532135,0.304133159,0.004031127,0,0,0.5,0,0.5,0,0,324.2,,11364.84312,0,0.5
0.55,0.6,0,0.8,0,0.110511665,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.55,0,0.2,0,0.50096775,0.552382386,0.217453223,0.393664295,0.004366551,0,0,1,0,0,0,0,330.8,,10084.81115,0,1
0.5,0.7,0,0.7,0,0.177071375,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.5,0,0.6,0,0.232042563,1.444367862,0.188032292,0.130183104,0.002740618,0,0,0,0,1,0,0,,,,0,0
0.65,0.55,0,0.7,0,0.227660012,1.395078708,0.17943489,0.128619904,0.003794787,0,0,0,0,1,0,0,,,,0,0
0.5,0.75,0,0.7,0,0.195643838,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.7,0,0.1,0,0.7544413,0.511348944,0.368757498,0.721146494,0.001793509,0,0,1,0,0,0,0,338.3,,2809.478142,0,1
0.5,0.5,0,0.6,0,0.034792417,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.55,0,0.5,0,0.240448337,1.231513222,0.191869703,0.155799953,0.004834859,0,0,0,0,1,0,0,,,,0,0
0.6,0.6,0,0.7,0,0.218083738,1.779516908,0.193000949,0.108456934,0.005172612,0,0,0,0,1,0,0,,,,0,0
0.6,0.55,0,0.8,0,0.136063559,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.75,0,1,0,0.150027862,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.6,0,0.7,0,0.08039747,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.55,0,0.4,0,0.2832671,0.865737877,0.188183489,0.217367744,0.003180499,0,0,0,0,1,0,0,,,,0,0
0.6,0.6,0,0.6,0,0.238332238,1.250177561,0.193678604,0.154920877,0.003426782,0,0,0,0,1,0,0,,,,0,0
0.5,0.9,0,1,0,0.16969795,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.85,0,1,0,0.117947519,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.7,0,0,0,0.747310588,0.436272063,0.349173811,0.800357943,0.001070207,0,0,1,0,0,0,0,336.9,,2574.099532,0,1
0.55,0.7,0,0.8,0,0.185765838,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.65,0,0.5,0,0.211614225,1.827536788,0.199625253,0.109231866,0.003661808,0,0,0,0,1,0,0,,,,0,0
0.65,0.6,0,0.4,0,0.507648562,0.600675178,0.220268415,0.366701377,0.00338142,0,0,1,0,0,0,0,328.35,,9140.726237,0,1
0.5,0.8,0,0.9,0,0.1607333,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.65,0,0.6,0,0.395509837,0.70821893,0.202128214,0.285403574,0.004162694,0,0,0.15,0,0.85,0,0,304,,10421.17225,0,0.15
0.6,0.65,0,1,0,0.129843006,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.75,0,0.9,0,0.123176736,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.5,0,0.7,0,0.119266294,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.7,0,1,0,0.165549575,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.75,0,0.9,0,0.1805476,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.55,0,0.6,0,0.26972205,0.978635513,0.182981003,0.186975642,0.004653098,0,0,0,0,1,0,0,,,,0,0
0.5,0.8,0,1,0,0.105660794,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.75,0,0.8,0,0.158965613,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.7,0,0,0,0.697249637,0.419946868,0.312873756,0.745031764,0.001287654,0,0,1,0,0,0,0,335.9,,3833.443004,0,1
0.55,0.8,0,1,0,0.169008063,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.85,0,0.9,0,0.178606863,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.65,0,0.8,0,0.205986163,1.778313612,0.16896945,0.095016677,0.001310918,0,0,0,0,1,0,0,,,,0,0
0.65,0.75,0,0,0,0.790797125,0.535149323,0.439961566,0.822128604,0.000523094,0,0,1,0,0,0,0,339,,1684.317402,0,1
0.5,0.65,0,0.4,0,0.232790587,0.962570023,0.165891972,0.172342758,0.004401222,0,0,0,0,1,0,0,,,,0,0
0.6,0.65,0,0.2,0,0.585784112,0.543491579,0.276602186,0.50893555,0.002443941,0,0,1,0,0,0,0,334.95,,6466.452982,0,1
0.65,0.7,0,0.3,0,0.660320688,0.574802294,0.309369224,0.538218492,0.00188785,0,0,1,0,0,0,0,337,,4835.677776,0,1
0.5,0.65,0,0.7,0,0.125584742,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.7,0,0.2,0,0.63108385,0.516728221,0.292146462,0.565377407,0.001981231,0,0,1,0,0,0,0,336.85,,5419.549455,0,1
0.65,0.6,0,0.7,0,0.26732695,1.054252165,0.185918566,0.176351135,0.004551141,0,0,0,0,1,0,0,,,,0,0
0.65,0.7,0,0.4,0,0.611266575,0.581995245,0.27512432,0.472726062,0.002868915,0,0,1,0,0,0,0,337,,6081.098846,0,1
0.55,0.5,0,1,0,0.017273311,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.55,0,1,0,0.05689868,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.7,0,0.2,0,0.704734738,0.556969158,0.345489494,0.620302739,0.001700797,0,0,1,0,0,0,0,337.45,,3776.352279,0,1
0.55,0.65,0,1,0,0.072309078,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.7,0,0.2,0,0.4392318,0.599187152,0.229136642,0.382412476,0.003424522,0,0,0.95,0,0.05,0,0,332.1052632,,10561.83001,0,0.95
0.5,0.65,0,0.8,0,0.073068414,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.6,0,1,0,0.081038226,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.6,0,0.4,0,0.382052875,0.712312357,0.200044859,0.280838675,0.003601877,0,0,0,0,1,0,0,,,,0,0
0.55,0.65,0,0.9,0,0.115010949,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.5,0,0.8,0,0.082387965,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.6,0,0.5,0,0.399656475,0.794125425,0.224312269,0.282464535,0.00383368,0,0,0.25,0,0.75,0,0,321.6,,11005.68839,0,0.25
0.5,0.7,0,0.6,0,0.201406838,1.969124788,0.196881865,0.099984453,0.002702275,0,0,0,0,1,0,0,,,,0,0
0.5,0.7,0,1,0,0.046285981,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.6,0,0.5,0,0.294739188,0.957293434,0.198268651,0.207113769,0.003902972,0,0,0,0,1,0,0,,,,0,0
0.5,0.8,0,0.8,0,0.1824099,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.65,0,0.9,0,0.045771584,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.75,0,1,0,0.071224348,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.75,0,0.8,0,0.200020337,1.557687787,0.17591093,0.112930801,0.001347531,0,0,0,0,1,0,0,,,,0,0
0.55,0.55,0,0.9,0,0.042191397,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.6,0,0.9,0,0.071047816,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.65,0,0.6,0,0.275091175,0.970151827,0.194449259,0.200431781,0.003901364,0,0,0,0,1,0,0,,,,0,0
0.5,0.55,0,0.7,0,0.046552973,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.85,0,1,0,0.184205213,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.65,0,0.5,0,0.495429988,0.665827142,0.229464934,0.344631391,0.003222767,0,0,1,0,0,0,0,326.05,,8980.912116,0,1
0.6,0.65,0,0.7,0,0.2178199,1.48775313,0.207938094,0.139766531,0.004143391,0,0,0,0,1,0,0,,,,0,0
0.5,0.5,0,0.7,0,0.021014711,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.75,0,0.1,0,0.54356925,0.478911905,0.268703995,0.561071864,0.002126117,0,0,1,0,0,0,0,336.05,,7218.774813,0,1
0.65,0.75,0,0.1,0,0.759762813,0.535209343,0.398896703,0.745309679,0.001113113,0,0,1,0,0,0,0,339.45,,2526.462222,0,1
0.6,0.75,0,1,0,0.186620938,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.8,0,0.9,0,0.191073463,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.5,0,0.9,0,0.027112698,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.6,0,0.6,0,0.3278847,0.834781549,0.193600934,0.23191808,0.004237424,0,0,0,0,1,0,0,,,,0,0
0.6,0.65,0,0.5,0,0.372574138,0.720042832,0.1952213,0.271124565,0.003414485,0,0,0,0,1,0,0,,,,0,0
0.5,0.6,0,0.8,0,0.050656409,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.5,0,0.8,0,0.020179142,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.5,0,1,0,0.036716377,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.55,0,0.8,0,0.027659905,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.5,0,0.8,0,0.037186911,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.7,0,0.9,0,0.072111289,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.6,0,0.9,0,0.03743115,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.55,0,0.9,0,0.018632264,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.65,0,0.4,0,0.550275887,0.580628985,0.249437966,0.429599576,0.002476328,0,0,1,0,0,0,0,334.95,,7480.506893,0,1
0.65,0.55,0,0.5,0,0.321815113,0.757780886,0.180377388,0.2380337,0.003999296,0,0,0,0,1,0,0,,,,0,0
0.55,0.55,0,1,0,0.022362657,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.65,0,0.7,0,0.342635088,0.833620375,0.185239151,0.222210441,0.004558315,0,0,0,0,1,0,0,,,,0,0
0.55,0.55,0,0.8,0,0.069026178,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.6,0,1,0,0.04781312,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.65,0,0.3,0,0.534483138,0.577919147,0.238914874,0.413405362,0.002775707,0,0,1,0,0,0,0,334.45,,8376.713262,0,1
0.6,0.65,0,0.4,0,0.453453125,0.650908303,0.218231561,0.335272358,0.002670058,0,0,0.7,0,0.3,0,0,321.7142857,,10006.77071,0,0.7
0.5,0.5,0,0.9,0,0.01238594,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.7,0,1,0,0.09435338,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.8,0,0,0,0.624759763,0.466643717,0.329770603,0.706686045,0.001110836,0,0,1,0,0,0,0,337.9,,5260.104361,0,1
0.5,0.6,0,1,1,0.017028946,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.65,0.75,0,0.2,0,0.725354313,0.548030629,0.36094527,0.65862244,0.001694955,0,0,1,0,0,0,0,339.25,,3293.031086,0,1
0.6,0.6,0,0.9,0,0.134392765,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.65,0,0.9,0,0.165327413,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.55,0.7,0,0.9,0,0.150897075,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.5,0,1,1,0.008075855,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.65,0,1,0,0.029250558,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.6,0.75,0,0.3,0,0.61147005,0.575251678,0.290276276,0.504607438,0.003018759,0,0,1,0,0,0,0,336.85,,5763.985873,0,1
0.5,0.55,0,1,1,0.015312742,0,0,0,1,0,0,0,0,1,0,0,,,,0,0
0.5,0.7,0,0.5,0,0.2197831,1.234964939,0.19329885,0.156521731,0.003142174,0,0,0,0,1,0,0,,,,0,0
0.5,0.75,0,0.6,0,0.202983375,1.14796307,0.166229468,0.144803847,0.004235221,0,0,0,0,1,0,0,,,,0,0
0.55,0.8,0,0.8,0,0.246217712,1.271825959,0.1891128,0.14869393,0.004395043,0,0,0,0,1,0,0,,,,0,0
0.6,0.75,0,0.2,0,0.650993788,0.55081078,0.323510851,0.587335729,0.001729178,0,0,1,0,0,0,0,337.85,,4636.042134,0,1
0.55,0.75,0,0,0,0.689767,0.466106773,0.347828814,0.74624278,0.00155707,0,0,1,0,0,0,0,337.4,,3748.808757,0,1
0.6,0.7,0,0.6,0,0.357698037,0.799075642,0.201499223,0.252165393,0.003237509,0,0,0,0,1,0,0,,,,0,0
